x,y
113.942939,22.533144
113.917037,22.506831
113.866556,22.567951
113.917025,22.507159
113.889595,22.559846
113.907123,22.558105
113.938938,22.5229
113.860372,22.565977
113.876471,22.554505
113.865695,22.579163
113.868599,22.577939
113.93331200000002,22.513064
113.859783,22.570427
113.895192,22.500041
113.919,22.532958
113.848652,22.604817
113.854488,22.590281
113.924026,22.546677
113.884443,22.591981
113.859157,22.580751
113.970186,22.578748
113.887493,22.609054
113.979421,22.613968
113.864868,22.559323000000006
113.939675,22.620467
113.937713,22.51523
113.922168,22.507589000000007
113.953417,22.565307
113.887641,22.492941
113.887866,22.607583
113.939463,22.493492
113.939985,22.541496
113.859622,22.620466
113.900871,22.558491
113.923881,22.5056
113.898513,22.573269
113.965669,22.58506
113.862206,22.62174
113.951478,22.543623
113.931823,22.517575
113.859742,22.600529
113.862639,22.581772
113.96548,22.594599
113.916286,22.521463
113.946205,22.581465
113.87396499999998,22.587443
113.91203,22.526065
113.93998,22.62975
113.908459,22.561232
113.86468899999998,22.578037
113.857784,22.602349
113.912678,22.557721
113.965541,22.571669
113.935538,22.544476
113.913557,22.575598
113.948198,22.580997
113.943691,22.502494
113.940381,22.533216
113.922316,22.507696
113.913694,22.574898
113.992057,22.540107
113.95368,22.576389
113.863363,22.586614
113.951893,22.541115
113.90281,22.573543
113.851763,22.56601
113.909623,22.581349
113.919554,22.523174
113.923235,22.542381
113.94946000000002,22.524407
113.926767,22.570604
113.873407,22.596953
113.94616200000002,22.532697
113.869149,22.573473
113.938469,22.54703
113.90401,22.561765
113.895304,22.560895
113.951363,22.576092000000006
113.850025,22.604468
113.848842,22.60381
113.909191,22.581027
113.917427,22.505981
113.925832,22.507972
113.86051,22.588066
113.980455,22.562167
113.927235,22.521555
113.922091,22.507663
113.897141,22.566613
113.95238700000002,22.558116
113.919195,22.492667
113.940384,22.502644
113.901582,22.5568
113.91934,22.532358
113.981926,22.562555
113.850341,22.631562
113.91298,22.573811
113.888146,22.568355
113.933682,22.51795
113.9498,22.531639
113.919014,22.560129
113.86725,22.597969
113.859394,22.580405
113.942925,22.574507
113.965973,22.57111
113.92112,22.512115
113.949882,22.541935
113.953893,22.545543
113.866661,22.569011
113.942458,22.533856
113.874249,22.556369
113.897825,22.568803
113.947773,22.53491
113.879328,22.570592
113.868317,22.599487
113.871045,22.562149
113.92856,22.573422
113.885248,22.599906
113.889058,22.559003
113.945937,22.553922
113.895767,22.588639
113.908211,22.57186
113.865369,22.576063
113.966854,22.550569
113.897941,22.560318
113.854988,22.614499
113.932836,22.507052
113.926634,22.541087
113.876559,22.554391
113.987853,22.588805
113.924096,22.521842000000003
113.873157,22.580033
113.947771,22.581618
113.939724,22.622434
113.911348,22.570715
113.925223,22.535294
113.866292,22.606131
113.939832,22.622636
113.921266,22.533653
113.912725,22.516386
113.85971,22.569588
113.861758,22.555315
113.864744,22.583889000000006
113.86554,22.625687
113.86074,22.588922
113.877452,22.576353
113.912483,22.576016
113.896707,22.477372
113.859212,22.580732
113.983472,22.621235
113.853565,22.592168
113.966247,22.54681
113.915818,22.579289000000006
113.928607,22.490729
113.953732,22.566505
113.898455,22.526617
113.859934,22.574949
113.889464,22.55978
113.921445,22.50806
113.915037,22.479276
113.937345,22.520431
113.89606299999998,22.495683
113.864055,22.586905
113.940647,22.506021
113.866999,22.600314
113.868285,22.5956
113.972928,22.582016
113.85258799999998,22.588581
113.924084,22.522514
113.880462,22.5688
113.870867,22.570477
113.865113,22.553377
113.865144,22.572212
113.917197,22.506259
113.897304,22.466162
113.901958,22.561771
113.898001,22.561538
113.889194,22.491064
113.877996,22.559459
113.949539,22.55093
113.921838,22.531936
113.924328,22.51624
113.865365,22.575847
113.941244,22.534118
113.928793,22.569254
113.860414,22.621233
113.91931,22.532385
113.863361,22.582051
113.861238,22.598056
113.881124,22.583686
113.939805,22.540774
113.884283,22.598553
113.857059,22.583238
113.888564,22.601367
113.979489,22.59182
113.868165,22.56506
113.92323799999998,22.507485
113.871672,22.574208
113.956868,22.583674
113.864663,22.586589
113.92163700000002,22.508056
113.92181,22.507144
113.850534,22.598238
113.864527,22.587101
113.860681,22.589125
113.947976,22.587436
113.950623,22.580308
113.967123,22.530383
113.943074,22.581855
113.935083,22.48846
113.929533,22.531936
113.880129,22.559563
113.986146,22.553669
113.876479,22.566257
113.94796399999998,22.534627
113.92276,22.567716
113.900355,22.558667
113.930143,22.52981
113.938213,22.541104
113.869638,22.606167000000006
113.900688,22.555015
113.919378,22.504064
113.947999,22.520825
113.86036,22.586629
113.940854,22.518745000000006
113.98488600000002,22.557044
113.947028,22.530849
113.984868,22.587745
113.890966,22.492155
113.939673,22.519943
113.922436,22.506962
113.885192,22.583402
113.93946499999998,22.59944
113.94297,22.582028
113.945568,22.591395
113.849167,22.600045
113.972112,22.541218
113.931605,22.587143
113.897019,22.458198
113.91536,22.525932
113.941951,22.533037
113.85888,22.586263
113.952881,22.537437
113.930324,22.552995000000006
113.922755,22.508795000000006
113.866829,22.570259
113.972549,22.613091
113.849472,22.604714
113.965457,22.587683
113.91748,22.505349
113.917111,22.580301
113.888774,22.549144
113.939179,22.506739000000003
113.95144,22.576053
113.918502,22.538291
113.953203,22.5289
113.917842,22.535701
113.944008,22.583989000000006
113.928422,22.517871
113.848605,22.626161
113.901615,22.550043
113.969158,22.581719
113.9226,22.512064
113.94146299999998,22.51972
113.898839,22.579003
113.919691,22.52757
113.865273,22.55643
113.977,22.560259
113.90047,22.553472
113.929975,22.519109
113.98483,22.585714000000007
113.865626,22.617549
113.896098,22.476936
113.924547,22.546348
113.969058,22.582036
113.927576,22.526403
113.853952,22.60112
113.933844,22.51574
113.899018,22.505915
113.888478,22.502014000000006
113.919244,22.525953
113.93426399999998,22.487514
113.933141,22.499941
113.958283,22.578109
113.896676,22.477569
113.928878,22.485779
113.869082,22.596006
113.949119,22.580227
113.957638,22.538918
113.917498,22.505939
113.94078799999998,22.626751
113.876591,22.554443
113.97628,22.61696
113.858383,22.618128
113.881105,22.578739
113.947057,22.575418
113.925309,22.514701
113.921337,22.512818
113.935808,22.517766
113.900045,22.468511
113.908364,22.56007
113.92197,22.507479
113.92128999999998,22.512342
113.905767,22.528684
113.861347,22.58164
113.98306399999998,22.562125
113.891132,22.602309
113.852882,22.564999
113.952472,22.558261
113.922137,22.509947
113.937915,22.546
113.886932,22.5757
113.91306000000002,22.570252
113.898666,22.565172
113.923099,22.508707
113.956643,22.549465
113.945152,22.532237
113.909874,22.578904
113.948184,22.582912
113.921628,22.528143
113.956977,22.562286
113.888389,22.501578
113.963604,22.5716
113.979179,22.550631
113.98157,22.561739000000006
113.861056,22.599335
113.954899,22.559943
113.865759,22.617354
113.955964,22.536318
113.913614,22.574754
113.937917,22.524624
113.904476,22.576783
113.918889,22.527414
113.934659,22.487372
113.853907,22.607076
113.859721,22.600342
113.921306,22.508453
113.901136,22.580481
113.88003,22.56379
113.946383,22.547887
113.887642,22.590143
113.899486,22.560928
113.863803,22.584055
113.904323,22.575687
113.953022,22.582395
113.875848,22.590728
113.96586299999998,22.567168
113.943346,22.528262
113.866832,22.570346
113.952758,22.565961
113.916217,22.507169
113.921737,22.512176
113.935501,22.542044
113.948256,22.585614
113.935007,22.496631
113.967326,22.549272
113.862565,22.586719
113.891611,22.489305
113.862835,22.581256
113.945586,22.58458
113.888884,22.601147
113.913187,22.582469
113.859124,22.580761
113.905917,22.51052
113.920741,22.533662
113.93596,22.559015
113.92292,22.512663
113.859241,22.580362
113.898816,22.573369
113.943856,22.502619
113.888792,22.563692
113.943472,22.580167000000007
113.890368,22.567891
113.850954,22.564771
113.872823,22.594088
113.972566,22.565208
113.923134,22.507655
113.860431,22.612626
113.890165,22.599157
113.859159,22.580612
113.9719,22.558693
113.935629,22.520101
113.948022,22.540238
113.872483,22.574774
113.868981,22.57495
113.867966,22.559198
113.907114,22.558065
113.867976,22.565119
113.907479,22.509483
113.875228,22.55855
113.966828,22.548117
113.917202,22.506731
113.963233,22.569862
113.867668,22.55926
113.94841,22.582159
113.936403,22.524492
113.851151,22.605683
113.913769,22.573627
113.924286,22.546017000000006
113.936156,22.493523
113.921316,22.508645
113.878469,22.592917
113.867365,22.582128
113.864018,22.58691
113.933984,22.487544
113.86849,22.57374
113.925634,22.507002
113.899988,22.552315
113.927779,22.502163
113.960335,22.572261
113.916177,22.582428
113.870424,22.560426
113.938953,22.628393
113.935426,22.541075
113.923418,22.506816
113.902046,22.577184
113.885969,22.580561
113.925237,22.551729
113.941656,22.533233
113.937681,22.515292
113.940265,22.50621
113.889807,22.589594
113.937144,22.530126
113.872663,22.576824
113.86911200000002,22.594074
113.860241,22.612313
113.919058,22.527354000000006
113.857354,22.583856
113.92192,22.544597
113.860054,22.565194
113.922135,22.508295
113.928462,22.521913
113.869581,22.59476
113.84817,22.607155
113.922337,22.507075
113.87126299999998,22.57663
113.853929,22.588767
113.862931,22.583795
113.921841,22.533586
113.86114,22.620712
113.853731,22.588039
113.921862,22.511801
113.980967,22.562569
113.98782,22.584853
113.885915,22.573754
113.953427,22.566425
113.951983,22.565739
113.946745,22.587557
113.9219,22.507691
113.926027,22.629313
113.864969,22.580170000000006
113.951835,22.541817
113.921876,22.509492
113.895122,22.497448
113.955492,22.566213
113.95091399999998,22.567151000000006
113.946903,22.534345
113.863684,22.587071
113.884077,22.59724
113.929928,22.529141
113.887565,22.567753
113.945999,22.585184
113.885267,22.585131
113.943481,22.502593
113.937806,22.539277
113.859146,22.580872
113.922781,22.507983
113.92403,22.507472
113.85963999999998,22.563586
113.933387,22.547066
113.861568,22.571466
113.927264,22.53621
113.879754,22.567074
113.922281,22.507724
113.98312,22.562167
113.89754,22.586963
113.8528,22.573399
113.908642,22.567311
113.894707,22.573227
113.964783,22.570794
113.922657,22.528306
113.954145,22.565976000000006
113.929789,22.496052
113.91912,22.492908
113.922977,22.516385
113.957525,22.571059
113.975596,22.592853
113.983438,22.560499
113.879255,22.566616
113.897852,22.553398
113.954464,22.565737
113.992828,22.589165
113.847387,22.607876
113.880144,22.562236
113.891802,22.565975
113.986631,22.589941
113.896578,22.58316
113.952583,22.53112
113.951433,22.543523
113.954246,22.532118
113.947551,22.587437
113.888874,22.576195
113.924574,22.487805
113.953539,22.565326
113.953267,22.566288
113.86796499999998,22.597146
113.987558,22.547497
113.966872,22.583131
113.85315,22.588342
113.922251,22.506912
113.96594,22.582108
113.852417,22.565649
113.924303,22.507623
113.921658,22.512521
113.896239,22.467453
113.88567,22.587146
113.892366,22.60417
113.855738,22.58612
113.872299,22.59626
113.918876,22.527429
113.922205,22.508794
113.921228,22.511205
113.953362,22.566370000000006
113.927728,22.515144
113.920575,22.511316
113.962263,22.590349
113.875581,22.555044
113.894427,22.500127
113.923518,22.507566
113.88761,22.607389
113.92378,22.485134
113.95218,22.532037
113.918392,22.49033
113.887179,22.609024
113.874389,22.569164
113.859992,22.618839
113.89131100000002,22.491842
113.94239,22.527916
113.913612,22.574879
113.918405,22.58263
113.866664,22.563015
113.950934,22.543298
113.921495,22.512537
113.923146,22.505626
113.95726299999998,22.538991
113.884603,22.582699
113.918804,22.523714
113.935408,22.540292
113.932389,22.515683
113.87093,22.576682
113.865558,22.617201
113.969315,22.577923
113.862948,22.579011
113.931307,22.515972
113.884201,22.566801
113.987396,22.560202
113.851697,22.618514
113.919981,22.503996
113.947846,22.53124
113.95011,22.585436
113.859152,22.580742
113.930946,22.498073
113.957566,22.561322
113.984671,22.588424
113.967357,22.58287
113.987159,22.59035
113.939308,22.541164
113.84753,22.595554
113.858094,22.613964000000006
113.918649,22.491001
113.953435,22.582427
113.913846,22.514963
113.92564099999998,22.528476
113.951374,22.543619
113.925031,22.484701
113.921515,22.507935
113.916367,22.582106
113.86178999999998,22.572283
113.961776,22.570165
113.86529,22.564314000000003
113.954175,22.567832
113.950528,22.541479
113.921286,22.51236
113.905643,22.532358
113.934249,22.542227
113.885486,22.504367
113.948046,22.587463
113.921737,22.512375
113.879649,22.566996
113.85751100000002,22.618332
113.896053,22.586669
113.927922,22.526177
113.921999,22.507808
113.93375,22.508158
113.871357,22.59552
113.937493,22.604465
113.927728,22.573665
113.924217,22.530372
113.957019,22.568671
113.89688999999998,22.571073
113.892478,22.577393
113.862982,22.581158
113.909368,22.510722
113.931399,22.586211
113.935901,22.499307
113.928181,22.519481
113.97351100000002,22.538438
113.940597,22.506292
113.882216,22.590629
113.910731,22.543487
113.946268,22.516977
113.924533,22.505567000000006
113.951824,22.580329000000006
113.949947,22.534116
113.921996,22.507904
113.922752,22.510157
113.916134,22.507992
113.984407,22.556241
113.945875,22.549758
113.933045,22.515789
113.924031,22.528409
113.861013,22.587457
113.928539,22.532498
113.863692,22.587518
113.898802,22.504863
113.91666,22.582393
113.943589,22.581778
113.886972,22.584419
113.932928,22.517941
113.924609,22.545994
113.943746,22.509887
113.921348,22.512367
113.965648,22.529436
113.879272,22.566592
113.95405900000002,22.531631
113.947828,22.587347
113.870533,22.560346
113.910019,22.575563
113.95111,22.530393
113.930301,22.585065
113.861122,22.617691
113.949946,22.54308
113.856497,22.605613
113.885682,22.577468
113.944642,22.585801
113.877944,22.549356
113.879322,22.558807
113.84958,22.606065
113.96805,22.584045
113.870288,22.578609
113.973757,22.588127
113.884808,22.583303
113.898629,22.504952
113.92623600000002,22.526973
113.94193500000002,22.513723
113.953266,22.565405
113.94335900000002,22.502688
113.89686,22.465789
113.89131,22.60245
113.886671,22.579966
113.872781,22.600044
113.939185,22.494542000000006
113.871986,22.576244
113.982722,22.552358
113.927027,22.609519
113.954637,22.565413
113.868081,22.565427
113.874552,22.56901
113.864748,22.615818
113.942136,22.579952
113.964697,22.555722
113.863853,22.58371
113.917085,22.503911
113.921661,22.511019
113.927185,22.573047
113.989605,22.596738
113.900584,22.576679
113.949595,22.584887
113.936533,22.558653
113.94758,22.530836
113.861373,22.573681
113.913682,22.574886
113.885194,22.583276
113.890435,22.575992000000006
113.91407,22.575153
113.936881,22.548431
113.905029,22.57794
113.874583,22.555477
113.954138,22.533976000000006
113.873891,22.576864
113.931033,22.521372
113.947932,22.574284
113.89161,22.492297
113.934579,22.520943
113.922146,22.509835
113.983517,22.587294
113.972947,22.588373
113.933511,22.516078
113.941572,22.502542
113.928545,22.525327
113.932844,22.509575
113.880136,22.567897
113.868883,22.560487
113.915026,22.540612
113.91462,22.576833
113.969276,22.531166
113.949052,22.58235
113.98321599999998,22.559073
113.945542,22.58611
113.935342,22.518979
113.864059,22.583311
113.918741,22.526672
113.939635,22.519558
113.923235,22.51558
113.94263,22.53706
113.922296,22.508262
113.865268,22.604293
113.940835,22.506646
113.865578,22.57749
113.950601,22.583825
113.885673,22.583514
113.934654,22.540319
113.936135,22.559006
113.905396,22.511837
113.890212,22.502999
113.883287,22.568262
113.973688,22.559275
113.919601,22.500609
113.884287,22.586493
113.946307,22.529047
113.924483,22.505039
113.90297,22.508026
113.87506,22.551451
113.896675,22.574069
113.859122,22.573915
113.90126399999998,22.582118
113.868102,22.564968
113.913703,22.518112
113.919054,22.527639
113.96621100000002,22.54824
113.949317,22.550953
113.913921,22.515168
113.930755,22.586799
113.866475,22.581204
113.860194,22.570589
113.940821,22.626699
113.888076,22.589491
113.944582,22.528069
113.96499,22.526104
113.962852,22.581361
113.974324,22.539092
113.952743,22.562959
113.928449,22.524685
113.946398,22.588466
113.914765,22.547989
113.860358,22.555606
113.86898,22.593469
113.881988,22.594838
113.920271,22.531597
113.942008,22.513725
113.92718899999998,22.537843
113.898713,22.572954
113.921997,22.507946
113.879022,22.567011
113.864819,22.585706
113.922348,22.506919
113.902232,22.557538
113.875874,22.590748
113.861006,22.56957
113.918918,22.492993
113.914898,22.51588
113.862276,22.575447
113.985029,22.588825
113.8632,22.589270000000006
113.9217,22.506562
113.877043,22.584516
113.936723,22.524766
113.855983,22.576905
113.881638,22.5949
113.920733,22.485034
113.991788,22.539828
113.958048,22.583439
113.934068,22.506933
113.858621,22.564855
113.899321,22.508027
113.924218,22.518254
113.868009,22.567244
113.922015,22.509447
113.948789,22.584032
113.913698,22.514313
113.945929,22.532989
113.923696,22.575323
113.920794,22.503416
113.939196,22.599263
113.879053,22.566541
113.86079,22.61394
113.94083700000002,22.542131
113.893744,22.559372
113.974367,22.550671
113.873821,22.58703
113.953407,22.56266
113.925819,22.535719
113.859601,22.579836
113.858546,22.589394
113.922245,22.510102
113.929113,22.486596
113.953511,22.582259
113.881321,22.547647
113.886971,22.509185
113.943861,22.583733
113.86213,22.571855
113.847892,22.627257
113.875028,22.577427
113.973982,22.555709
113.990465,22.590639000000003
113.952224,22.575569
113.889272,22.559798
113.948463,22.53372
113.95020900000002,22.538477
113.986033,22.561445000000006
113.92305,22.507489
113.950058,22.581578
113.954696,22.52226
113.919853,22.536562
113.894645,22.501476
113.922143,22.506812
113.862741,22.584184
113.908769,22.559764
113.921859,22.507845
113.929709,22.614073
113.870666,22.574348
113.91633600000002,22.526765
113.914363,22.574643
113.922048,22.510035
113.861672,22.588531
113.861784,22.572123
113.881251,22.596053
113.93853,22.628232
113.929181,22.578933
113.984985,22.584618
113.92145,22.506007
113.96465,22.557656
113.910637,22.580933
113.957359,22.574036
113.927321,22.526735
113.87705,22.554019
113.87568,22.576663
113.924737,22.546419
113.922721,22.544662
113.939793,22.61714
113.927976,22.519602
113.879815,22.562854
113.943548,22.559453
113.948123,22.580885
113.90076100000002,22.55658
113.864572,22.585538
113.968794,22.548767
113.860874,22.625246
113.885398,22.585671
113.954229,22.565649
113.918282,22.491441
113.929245,22.492846
113.880485,22.591635
113.918237,22.538083
113.876865,22.553801
113.922236,22.508352
113.91854,22.543524
113.876832,22.553259
113.862255,22.581136
113.860663,22.600497
113.879997,22.579127
113.948075,22.587179000000006
113.923823,22.524073
113.894305,22.584539000000003
113.955239,22.557785
113.856209,22.588583
113.940649,22.511211
113.865565,22.568594
113.948649,22.574402
113.921102,22.511328
113.974724,22.537858
113.98355,22.586329
113.945358,22.556079
113.879126,22.566233
113.945817,22.584895
113.879019,22.58493
113.870458,22.560468
113.858799,22.58619
113.933934,22.495061
113.868953,22.579189000000003
113.92131,22.507948000000006
113.892276,22.57651
113.865282,22.617245
113.890951,22.603314
113.863593,22.605622
113.950696,22.576743
113.932953,22.508972
113.885295,22.583492
113.957649,22.583741
113.872947,22.569347
113.864831,22.61716
113.860012,22.587583
113.981735,22.54823
113.852837,22.588914000000006
113.902548,22.508341
113.879669,22.565704
113.93477,22.519544
113.921742,22.516069
113.920166,22.503297
113.948219,22.57456
113.944415,22.530606
113.930817,22.506886
113.909317,22.571656
113.965857,22.586375
113.909909,22.578884
113.910071,22.510667
113.953764,22.565371
113.985571,22.553843
113.860621,22.586579
113.94082,22.506261
113.929954,22.486285
113.939349,22.541729
113.860052,22.570547
113.873904,22.579802
113.859472,22.580382
113.868379,22.555349
113.973458,22.584138
113.922352,22.508342000000006
113.911518,22.516163
113.936171,22.551609
113.960673,22.581508
113.919444,22.527476
113.911943,22.580801
113.898849,22.573243
113.859577,22.620494
113.941243,22.500813
113.859952,22.580103
113.88881,22.575787
113.951104,22.566016
113.860003,22.624077
113.91601,22.508972
113.87657,22.573592
113.86594,22.55883
113.879359,22.565883
113.91715,22.528178
113.982273,22.62201
113.868907,22.594529
113.889915,22.558464
113.969205,22.581416
113.901109,22.557199
113.95365,22.582723
113.888442,22.566493
113.883512,22.568297
113.886345,22.588005
113.940729,22.490814
113.880941,22.590185
113.928703,22.56957
113.94728899999998,22.534716
113.9339,22.48739
113.938599,22.5199
113.897586,22.599348000000006
113.875235,22.577759
113.945388,22.536678
113.941678,22.533635
113.948198,22.587183
113.852969,22.598085
113.939231,22.509862
113.939501,22.493447
113.93974,22.575614
113.96914,22.581986
113.922144,22.507667
113.903872,22.508091
113.864168,22.587277
113.932506,22.515714000000006
113.88993,22.559249
113.9323,22.516307
113.921583,22.533439
113.865962,22.569227
113.908966,22.571845
113.91615,22.582414
113.864072,22.555525
113.929718,22.531873
113.870552,22.572166
113.876581,22.554416
113.921347,22.507067000000006
113.85305,22.591246
113.946121,22.588398
113.948702,22.587727
113.949617,22.570428
113.865863,22.579785
113.935121,22.540065
113.896854,22.477777
113.868161,22.576635
113.865986,22.577391
113.921393,22.508749
113.864279,22.587352
113.932946,22.48167
113.921857,22.506977
113.94981,22.533882
113.852941,22.574349
113.88876100000002,22.605774
113.932248,22.515638
113.859635,22.581108
113.86455,22.58716
113.867652,22.568231
113.92742,22.515302
113.870124,22.575476
113.935917,22.552428
113.919009,22.527361
113.976229,22.620345
113.861294,22.556165
113.874522,22.586641
113.873227,22.576474
113.892133,22.589069
113.957405,22.538896
113.92018600000002,22.527883
113.954849,22.5633
113.882704,22.582546
113.94274,22.529315
113.953405,22.568
113.857466,22.568019
113.928367,22.521958
113.852311,22.609288
113.852539,22.574338
113.910275,22.572045000000006
113.913644,22.583467
113.909951,22.512979
113.945532,22.519801
113.952771,22.580324
113.942802,22.53328
113.932028,22.515771
113.954295,22.565642
113.860673,22.587256
113.962325,22.570357
113.992127,22.559911
113.884783,22.583722
113.89645,22.575149
113.878338,22.503426
113.885322,22.610903
113.957533,22.53885
113.847977,22.602419
113.983438,22.562674
113.949886,22.574879
113.941797,22.573169
113.92832,22.521671
113.908639,22.572641
113.918044,22.583811
113.922945,22.505959
113.949434,22.582509
113.932748,22.51535
113.932567,22.509005
113.861525,22.58284
113.917183,22.506651
113.912665,22.516918
113.905335,22.571187
113.938966,22.574015
113.954158,22.565647
113.948456,22.517211
113.926917,22.515301
113.87795,22.556625
113.920632,22.490343
113.925299,22.527125
113.865505,22.617143
113.900998,22.555132
113.987096,22.547345
113.947571,22.587317
113.923431,22.511539000000006
113.978582,22.563722
113.880202,22.561673000000006
113.859472,22.583147
113.948001,22.587361
113.952674,22.583736
113.92202,22.509967
113.929591,22.506372
113.884728,22.569108
113.937085,22.520909
113.939276,22.541204
113.860935,22.605809
113.865674,22.617379
113.917852,22.490818
113.888169,22.557472
113.923965,22.507803
113.935478,22.540277
113.923617,22.507999
113.866574,22.570385
113.898724,22.572961
113.859807,22.570756
113.863662,22.582849
113.874427,22.586132
113.866905,22.596607
113.86674,22.563027
113.964744,22.547924
113.898801,22.572966
113.873558,22.576944
113.898544,22.56085
113.920868,22.512456
113.897746,22.57408
113.967865,22.593268
113.922927,22.51589
113.856501,22.588811
113.954593,22.587615
113.924894,22.485511
113.921522,22.507177
113.872668,22.596508
113.932718,22.5319
113.945919,22.536339
113.939448,22.542302
113.953592,22.558045
113.885378,22.586871
113.862732,22.578155
113.935991,22.510631
113.865676,22.567831
113.900177,22.550875
113.859337,22.585549
113.914108,22.574299
113.867581,22.559452
113.855851,22.587754
113.932365,22.628301
113.963345,22.586032
113.969199,22.577958
113.959056,22.572034
113.97876399999998,22.622261
113.907972,22.55689
113.945769,22.591494
113.862006,22.587627
113.879208,22.565851
113.861256,22.585893
113.921968,22.533843
113.913582,22.574828
113.939473,22.542612
113.890409,22.578531
113.919867,22.542009
113.922478,22.507024
113.931854,22.484577
113.942191,22.558348
113.924699,22.499139000000003
113.941549,22.533145
113.935918,22.509428
113.92813999999998,22.543197
113.93341,22.509841
113.850918,22.622881
113.899477,22.567635
113.919606,22.527606
113.910964,22.560685
113.873395,22.578799
113.922166,22.553248
113.95436399999998,22.565464
113.889618,22.575584
113.933293,22.503634
113.852711,22.588827
113.959353,22.572107
113.966338,22.586195
113.983086,22.562023
113.948351,22.538361
113.888078,22.508124
113.932059,22.485881
113.902401,22.581099
113.957535,22.557457
113.880319,22.559451
113.848549,22.598731
113.917706,22.493111
113.900162,22.554715
113.886675,22.568938
113.895052,22.574073
113.907084,22.562234
113.87947,22.565867
113.919697,22.493299
113.851728,22.603723
113.963925,22.583122
113.867166,22.568072
113.885022,22.583347
113.925402,22.506908
113.918084,22.490516
113.910513,22.560965
113.934629,22.519028
113.92861,22.528064
113.921031,22.507948000000006
113.869,22.593856
113.930302,22.491194
113.876472,22.554297
113.932799,22.509207
113.905454,22.524939
113.880001,22.565939
113.967033,22.582075
113.93986,22.622448
113.92448799999998,22.505529
113.948906,22.587826
113.922541,22.508482
113.900901,22.55516
113.850907,22.607552
113.859298,22.587583
113.925367,22.537277
113.849906,22.604576
113.98132,22.562235
113.900859,22.554989000000006
113.933976,22.495947
113.917652,22.505244
113.932205,22.515737
113.875279,22.569776
113.88898799999998,22.478383
113.986818,22.543717
113.86724,22.578153
113.942974,22.53327
113.913944,22.575178
113.950111,22.57516
113.870919,22.55665
113.871173,22.556375
113.875755,22.577078
113.873503,22.553558
113.92297,22.527742
113.980219,22.563172
113.854023,22.573353
113.89835,22.583371
113.891854,22.49186
113.871223,22.576994
113.890796,22.602314
113.983281,22.586744
113.955226,22.566074
113.896619,22.478142
113.937356,22.572821
113.85527,22.572036
113.973117,22.623206
113.922095,22.510708
113.95262,22.583497
113.858926,22.620597
113.95247,22.558434
113.86396,22.587357
113.913722,22.492058
113.923726,22.548085
113.879163,22.56578
113.967149,22.538319
113.962778,22.59074
113.885523,22.481783
113.941332,22.526894
113.922356,22.506831
113.916672,22.516586
113.959702,22.545275
113.927602,22.515471
113.88058999999998,22.579851
113.950908,22.550204
113.866589,22.570381
113.979396,22.546638
113.87938,22.576214
113.855955,22.576869
113.871216,22.576654
113.945175,22.588109
113.974225,22.538098
113.948108,22.534194
113.952757,22.562545
113.932569,22.508228
113.96286200000002,22.590867000000006
113.872278,22.591331
113.931443,22.515371
113.917484,22.493191
113.87133500000002,22.554288
113.896612,22.477681
113.897321,22.573263
113.871064,22.56821
113.928282,22.51099
113.888991,22.506062
113.889519,22.501168
113.869255,22.566937
113.92938,22.52983
113.921597,22.512547
113.922791,22.507962
113.97673,22.592872
113.896762,22.477565
113.922732,22.510622
113.925228,22.54607
113.945628,22.526161
113.913946,22.566658
113.863014,22.614421
113.941313,22.57516
113.88931,22.569319
113.924242,22.512604
113.918761,22.526992
113.946392,22.555489
113.86725,22.579405
113.864406,22.626371
113.934637,22.486474
113.952652,22.583632
113.940204,22.491465
113.919798,22.533723
113.891008,22.495285
113.889121,22.565572
113.867958,22.572468
113.927837,22.523847
113.854181,22.601098
113.940504,22.546046
113.948757,22.582183
113.894455,22.499358
113.898834,22.572998
113.924166,22.543794
113.900535,22.558796
113.953507,22.566304
113.919008,22.527414
113.871008,22.576686
113.943547,22.502607
113.868598,22.595935
113.868609,22.603701
113.859251,22.620523
113.868265,22.617474
113.954529,22.565538
113.913901,22.58263
113.937697,22.5224
113.87888999999998,22.596924
113.948065,22.583617
113.940691,22.546028
113.908981,22.568041
113.85304,22.58946
113.913719,22.574879
113.931312,22.481403
113.887187,22.582264
113.945985,22.503629
113.867491,22.582068
113.977474,22.554397
113.876059,22.545561
113.915235,22.549812
113.873343,22.576558
113.884645,22.585696
113.948233,22.588551
113.949864,22.538008
113.871133,22.576229
113.9005,22.558911
113.914003,22.575237
113.86181299999998,22.616453
113.912792,22.549438
113.859128,22.580634
113.984476,22.62224
113.927792,22.502078
113.944967,22.584
113.903466,22.571586
113.904349,22.57906
113.938515,22.542634
113.932643,22.509055
113.859478,22.600589000000006
113.950882,22.575923
113.924625,22.504281
113.929789,22.531653
113.946192,22.58189
113.92233,22.507184
113.919238,22.502162
113.93536,22.518919
113.955318,22.576382
113.85932,22.576059
113.887249,22.588781
113.879409,22.5668
113.859919,22.60042
113.921675,22.51801
113.956417,22.564729
113.866818,22.558818
113.861546,22.599953
113.870836,22.554677
113.885352,22.586894
113.920878,22.512207
113.872411,22.581679
113.892032,22.567589
113.925145,22.508926
113.917666,22.58139
113.946496,22.582392
113.946676,22.587517
113.929381,22.506007
113.921323,22.507036
113.964384,22.582595
113.931529,22.586733
113.921775,22.533496
113.87346200000002,22.578744
113.900548,22.575166
113.860274,22.574646
